step,phase,n,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
84,active,85,"SliceKernel(base=RBF(length_scale=[0.435, 0.784]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.12, 0.717]), idx=[2, 3]) + WhiteKernel(noise_level=0.00687)",0.43474784,0.78367311,1.1203953,0.71687957,0.0068681039,0.68326055,0.0096494417,0.0070868032,0.99664275
85,active,86,"SliceKernel(base=RBF(length_scale=[0.437, 0.771]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.13, 0.726]), idx=[2, 3]) + WhiteKernel(noise_level=0.00691)",0.43683906,0.77143735,1.1301613,0.72610405,0.0069147239,1.2718876,0.0097034644,0.0071506924,0.9965809
86,active,87,"SliceKernel(base=RBF(length_scale=[0.444, 0.764]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.13, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.00694)",0.44396038,0.76387857,1.1294255,0.73596332,0.0069414279,1.9733903,0.0097286739,0.0071558817,0.99653101
87,active,88,"SliceKernel(base=RBF(length_scale=[0.443, 0.761]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.13, 0.741]), idx=[2, 3]) + WhiteKernel(noise_level=0.00686)",0.44333526,0.76077158,1.1333684,0.74125895,0.0068562191,2.9019582,0.0096648227,0.007115521,0.99654937
88,active,89,"SliceKernel(base=RBF(length_scale=[0.44, 0.784]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.13, 0.742]), idx=[2, 3]) + WhiteKernel(noise_level=0.00705)",0.43980752,0.78354748,1.1329908,0.74196009,0.0070547887,2.9355609,0.0098169588,0.0073360593,0.99641551
89,active,90,"SliceKernel(base=RBF(length_scale=[0.439, 0.795]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.14, 0.74]), idx=[2, 3]) + WhiteKernel(noise_level=0.00697)",0.4385277,0.79513806,1.138649,0.74028157,0.0069677513,3.818618,0.0097453837,0.0072975675,0.99643849
90,active,91,"SliceKernel(base=RBF(length_scale=[0.439, 0.795]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.14, 0.745]), idx=[2, 3]) + WhiteKernel(noise_level=0.007)",0.43884197,0.79511227,1.1393256,0.74548065,0.0069962819,4.4174943,0.0097718536,0.0073041731,0.99639211
91,active,92,"SliceKernel(base=RBF(length_scale=[0.44, 0.793]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.15, 0.746]), idx=[2, 3]) + WhiteKernel(noise_level=0.00696)",0.44008614,0.79280215,1.1506217,0.74597525,0.0069581199,5.2535114,0.0097409711,0.0072840924,0.9963846
92,active,93,"SliceKernel(base=RBF(length_scale=[0.44, 0.801]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.16, 0.741]), idx=[2, 3]) + WhiteKernel(noise_level=0.00689)",0.44025986,0.80073196,1.1554855,0.74112729,0.0068882874,6.0277629,0.0096749446,0.007250682,0.99640259
93,active,94,"SliceKernel(base=RBF(length_scale=[0.435, 0.822]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.17, 0.731]), idx=[2, 3]) + WhiteKernel(noise_level=0.00681)",0.43481189,0.82209573,1.1678841,0.73093047,0.0068083224,6.7431387,0.0095895785,0.0072238823,0.99643587
94,active,95,"SliceKernel(base=RBF(length_scale=[0.438, 0.832]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.16, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.00696)",0.43761653,0.83232683,1.1621926,0.73671113,0.0069585308,6.999068,0.0097084047,0.0072840854,0.99631811
95,active,96,"SliceKernel(base=RBF(length_scale=[0.445, 0.781]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.21, 0.769]), idx=[2, 3]) + WhiteKernel(noise_level=0.00832)",0.44468964,0.78099204,1.2081076,0.76862743,0.00832483,4.278374,0.010771367,0.0079345389,0.99544073
96,active,97,"SliceKernel(base=RBF(length_scale=[0.45, 0.781]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.21, 0.77]), idx=[2, 3]) + WhiteKernel(noise_level=0.00831)",0.4504817,0.78101926,1.2107405,0.76978576,0.0083110539,4.6098542,0.01072042,0.0078551961,0.99544091
97,active,98,"SliceKernel(base=RBF(length_scale=[0.45, 0.781]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.22, 0.769]), idx=[2, 3]) + WhiteKernel(noise_level=0.00822)",0.45021065,0.78132301,1.2180363,0.76905663,0.0082160053,5.4351322,0.010633763,0.0077622617,0.99547523
98,active,99,"SliceKernel(base=RBF(length_scale=[0.444, 0.772]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.24, 0.761]), idx=[2, 3]) + WhiteKernel(noise_level=0.00835)",0.44394732,0.77182503,1.236144,0.76063145,0.0083470427,5.2557096,0.010689877,0.0077758007,0.99539266
99,active,100,"SliceKernel(base=RBF(length_scale=[0.443, 0.767]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.24, 0.76]), idx=[2, 3]) + WhiteKernel(noise_level=0.00823)",0.44333039,0.76695274,1.2420505,0.76013534,0.0082269994,6.1397599,0.010587486,0.0076675466,0.99544135
100,active,101,"SliceKernel(base=RBF(length_scale=[0.439, 0.747]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.28, 0.747]), idx=[2, 3]) + WhiteKernel(noise_level=0.00821)",0.43886644,0.7465871,1.2836997,0.74696937,0.0082064118,6.3310105,0.010535109,0.0076855837,0.99545196
101,active,102,"SliceKernel(base=RBF(length_scale=[0.43, 0.763]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.35, 0.718]), idx=[2, 3]) + WhiteKernel(noise_level=0.00841)",0.42955939,0.76276925,1.3541106,0.71773578,0.008407856,6.0940081,0.010647333,0.0079173446,0.99532095
102,active,103,"SliceKernel(base=RBF(length_scale=[0.431, 0.761]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.35, 0.719]), idx=[2, 3]) + WhiteKernel(noise_level=0.00831)",0.43087921,0.76094695,1.3453145,0.71933774,0.0083088,6.7926547,0.01055522,0.0078091703,0.995361
103,active,104,"SliceKernel(base=RBF(length_scale=[0.431, 0.763]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.35, 0.72]), idx=[2, 3]) + WhiteKernel(noise_level=0.00821)",0.43113958,0.76272106,1.3503788,0.71956317,0.0082058516,7.7014126,0.010466221,0.0077021875,0.99539891
104,active,105,"SliceKernel(base=RBF(length_scale=[0.432, 0.764]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.34, 0.722]), idx=[2, 3]) + WhiteKernel(noise_level=0.00819)",0.43175351,0.76375588,1.3443884,0.72214749,0.008189558,8.3044795,0.010436967,0.0076781222,0.99538233
105,active,106,"SliceKernel(base=RBF(length_scale=[0.433, 0.76]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.718]), idx=[2, 3]) + WhiteKernel(noise_level=0.0082)",0.43257097,0.75998765,1.3622672,0.71821137,0.0081978975,8.7076677,0.010419654,0.0077084051,0.99535926
106,active,107,"SliceKernel(base=RBF(length_scale=[0.435, 0.757]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.733]), idx=[2, 3]) + WhiteKernel(noise_level=0.0083)",0.4350126,0.75677239,1.3587666,0.73324301,0.0082993397,9.2561701,0.010491554,0.0077843148,0.99525201
107,active,108,"SliceKernel(base=RBF(length_scale=[0.435, 0.765]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.00839)",0.43483364,0.7647545,1.3593082,0.73574981,0.0083862894,9.4929303,0.010533656,0.007782568,0.99516994
108,active,109,"SliceKernel(base=RBF(length_scale=[0.433, 0.779]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.36, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.00833)",0.4330533,0.77871303,1.3612365,0.7348849,0.0083317458,10.233566,0.010475237,0.0077206369,0.99518309
109,active,110,"SliceKernel(base=RBF(length_scale=[0.432, 0.788]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.37, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.00829)",0.43182205,0.78771739,1.3655448,0.73452342,0.0082886874,10.887345,0.010420468,0.0076601854,0.99519323
110,active,111,"SliceKernel(base=RBF(length_scale=[0.432, 0.78]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.39, 0.73]), idx=[2, 3]) + WhiteKernel(noise_level=0.00827)",0.43209419,0.78036832,1.3867945,0.72979065,0.0082732311,11.41149,0.01038378,0.0076298346,0.99518777
111,active,112,"SliceKernel(base=RBF(length_scale=[0.432, 0.779]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.4, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.00819)",0.43232147,0.77874203,1.3960923,0.72897977,0.0081882768,12.23468,0.010303166,0.0075457187,0.99522231
112,active,113,"SliceKernel(base=RBF(length_scale=[0.429, 0.782]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.45, 0.714]), idx=[2, 3]) + WhiteKernel(noise_level=0.00882)",0.42911462,0.78176319,1.4533344,0.71413636,0.0088214804,10.571347,0.010712157,0.0078449579,0.99479965
113,active,114,"SliceKernel(base=RBF(length_scale=[0.432, 0.77]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.46, 0.715]), idx=[2, 3]) + WhiteKernel(noise_level=0.0088)",0.43152635,0.77017849,1.463864,0.71468015,0.0088031108,10.763272,0.010652913,0.0077669105,0.99481228
114,active,115,"SliceKernel(base=RBF(length_scale=[0.437, 0.755]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.46, 0.727]), idx=[2, 3]) + WhiteKernel(noise_level=0.00933)",0.43708064,0.75525328,1.4593138,0.72729676,0.0093344307,9.4906536,0.01098708,0.0080774294,0.99444208
115,active,116,"SliceKernel(base=RBF(length_scale=[0.441, 0.754]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.45, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.00966)",0.44100857,0.75418595,1.4510438,0.7347989,0.0096614189,9.0927953,0.011184104,0.0082614094,0.99419803
116,active,117,"SliceKernel(base=RBF(length_scale=[0.443, 0.755]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.45, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.00967)",0.44275006,0.75487739,1.4524638,0.73624365,0.0096703227,9.6433031,0.011169392,0.0082697599,0.99416725
117,active,118,"SliceKernel(base=RBF(length_scale=[0.44, 0.723]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 0.73]), idx=[2, 3]) + WhiteKernel(noise_level=0.00982)",0.43966828,0.72282216,1.5091071,0.73037157,0.0098249504,8.9769124,0.011221895,0.0083060294,0.99406215
118,active,119,"SliceKernel(base=RBF(length_scale=[0.44, 0.72]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 0.731]), idx=[2, 3]) + WhiteKernel(noise_level=0.00985)",0.43963501,0.72001453,1.5072499,0.73127952,0.0098468277,8.8566002,0.011183519,0.0083468273,0.99405724
119,active,120,"SliceKernel(base=RBF(length_scale=[0.44, 0.7]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.00994)",0.44039144,0.70013865,1.515833,0.7352294,0.0099433773,8.5526582,0.011211535,0.0083819842,0.99398493
120,active,121,"SliceKernel(base=RBF(length_scale=[0.434, 0.735]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.01)",0.43432952,0.73526665,1.4949639,0.73554855,0.01001161,8.789839,0.011230021,0.0084574239,0.99392113
121,active,122,"SliceKernel(base=RBF(length_scale=[0.43, 0.759]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.0101)",0.42960957,0.75892983,1.4857254,0.73700565,0.010082763,8.9811152,0.011252826,0.0085002225,0.9938526
122,active,123,"SliceKernel(base=RBF(length_scale=[0.427, 0.763]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.0101)",0.4273863,0.76252577,1.492805,0.73641881,0.01013216,9.1936808,0.01126044,0.0084983564,0.99380073
123,active,124,"SliceKernel(base=RBF(length_scale=[0.425, 0.772]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.738]), idx=[2, 3]) + WhiteKernel(noise_level=0.0103)",0.42451968,0.77165649,1.4931189,0.73770996,0.01026799,9.1606867,0.011322918,0.0085576424,0.99368922
124,active,125,"SliceKernel(base=RBF(length_scale=[0.428, 0.774]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.742]), idx=[2, 3]) + WhiteKernel(noise_level=0.0103)",0.42827779,0.77419971,1.4884649,0.74158049,0.010301619,9.7087387,0.011326345,0.0085672389,0.99363618
125,active,126,"SliceKernel(base=RBF(length_scale=[0.43, 0.771]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.741]), idx=[2, 3]) + WhiteKernel(noise_level=0.0102)",0.42980996,0.77112132,1.4926459,0.74133284,0.01023156,10.430524,0.011261501,0.008503015,0.99366173
126,active,127,"SliceKernel(base=RBF(length_scale=[0.431, 0.773]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.49, 0.742]), idx=[2, 3]) + WhiteKernel(noise_level=0.0102)",0.43121826,0.77312826,1.4942032,0.74206427,0.010167938,11.144491,0.011198702,0.0084255245,0.99368473
127,active,128,"SliceKernel(base=RBF(length_scale=[0.433, 0.787]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.48, 0.748]), idx=[2, 3]) + WhiteKernel(noise_level=0.0102)",0.43348432,0.78717751,1.475438,0.74752623,0.01018963,11.663954,0.011192958,0.0084111742,0.99364233
128,active,129,"SliceKernel(base=RBF(length_scale=[0.429, 0.817]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.48, 0.742]), idx=[2, 3]) + WhiteKernel(noise_level=0.0103)",0.42913882,0.81652034,1.4763282,0.74161112,0.010304125,11.864922,0.011235067,0.0085218931,0.99354903
129,active,130,"SliceKernel(base=RBF(length_scale=[0.425, 0.842]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.47, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.0105)",0.42501223,0.8420236,1.4740248,0.73724085,0.010541156,11.550589,0.011352988,0.0086254512,0.99336933
130,active,131,"SliceKernel(base=RBF(length_scale=[0.425, 0.834]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.5, 0.744]), idx=[2, 3]) + WhiteKernel(noise_level=0.0111)",0.4254107,0.83419341,1.5023456,0.74397061,0.011118622,10.353962,0.011676757,0.008823175,0.99294057
131,active,132,"SliceKernel(base=RBF(length_scale=[0.426, 0.827]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.752]), idx=[2, 3]) + WhiteKernel(noise_level=0.0117)",0.42590002,0.82731397,1.5225737,0.75179449,0.011705396,9.0870915,0.011996629,0.0090445206,0.9925028
132,active,133,"SliceKernel(base=RBF(length_scale=[0.425, 0.829]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.53, 0.752]), idx=[2, 3]) + WhiteKernel(noise_level=0.0116)",0.4250324,0.82910651,1.5275083,0.7517984,0.011647973,9.64441,0.011938548,0.0090329779,0.99252294
133,active,134,"SliceKernel(base=RBF(length_scale=[0.427, 0.826]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.53, 0.752]), idx=[2, 3]) + WhiteKernel(noise_level=0.0116)",0.42656633,0.8262872,1.5333039,0.75238131,0.01162581,10.22755,0.011901727,0.0090141019,0.9925153
134,active,135,"SliceKernel(base=RBF(length_scale=[0.432, 0.81]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.55, 0.757]), idx=[2, 3]) + WhiteKernel(noise_level=0.0118)",0.43241355,0.80963304,1.5478513,0.75745845,0.011761164,10.390875,0.011955305,0.0090749676,0.99239148
135,active,136,"SliceKernel(base=RBF(length_scale=[0.436, 0.808]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.756]), idx=[2, 3]) + WhiteKernel(noise_level=0.0123)",0.43640321,0.80789454,1.5160025,0.75565325,0.012265351,8.8156025,0.012193687,0.0092430909,0.99202725
136,active,137,"SliceKernel(base=RBF(length_scale=[0.436, 0.805]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.756]), idx=[2, 3]) + WhiteKernel(noise_level=0.0122)",0.43631108,0.80466815,1.5155908,0.75609229,0.012228237,9.3126391,0.012146359,0.0092014304,0.9920311
137,active,138,"SliceKernel(base=RBF(length_scale=[0.44, 0.8]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 0.758]), idx=[2, 3]) + WhiteKernel(noise_level=0.0126)",0.44018694,0.79952205,1.5071946,0.75842795,0.012628053,8.4136373,0.012333569,0.0093927042,0.99173013
138,active,139,"SliceKernel(base=RBF(length_scale=[0.438, 0.815]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.5, 0.756]), idx=[2, 3]) + WhiteKernel(noise_level=0.0126)",0.43837994,0.81538676,1.5041728,0.75647317,0.012634439,8.7737015,0.012303299,0.0093642206,0.99171323
139,active,140,"SliceKernel(base=RBF(length_scale=[0.438, 0.824]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.5, 0.756]), idx=[2, 3]) + WhiteKernel(noise_level=0.0126)",0.43812877,0.82405221,1.5021284,0.7562718,0.012597966,9.3542018,0.01225831,0.0093146352,0.99171641
140,active,141,"SliceKernel(base=RBF(length_scale=[0.439, 0.801]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.5, 0.759]), idx=[2, 3]) + WhiteKernel(noise_level=0.0128)",0.43901267,0.80117948,1.5009247,0.75930993,0.01278211,8.6531427,0.012314172,0.0093730664,0.99158695
141,active,142,"SliceKernel(base=RBF(length_scale=[0.437, 0.799]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.51, 0.75]), idx=[2, 3]) + WhiteKernel(noise_level=0.0127)",0.43738001,0.79942548,1.5090672,0.74982882,0.012728196,8.990091,0.012247982,0.0093564905,0.99162049
142,active,143,"SliceKernel(base=RBF(length_scale=[0.437, 0.8]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.746]), idx=[2, 3]) + WhiteKernel(noise_level=0.0127)",0.43748567,0.799653,1.5186026,0.74604406,0.012659828,9.5276999,0.012180108,0.009298394,0.99165574
143,active,144,"SliceKernel(base=RBF(length_scale=[0.438, 0.802]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.746]), idx=[2, 3]) + WhiteKernel(noise_level=0.0126)",0.43817302,0.8020195,1.5234105,0.74628859,0.012613712,10.053473,0.01212766,0.0092340123,0.99166996
144,active,145,"SliceKernel(base=RBF(length_scale=[0.434, 0.804]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.755]), idx=[2, 3]) + WhiteKernel(noise_level=0.0132)",0.43393293,0.80447147,1.5217372,0.75493417,0.013169857,8.5118288,0.012387479,0.0095998213,0.99125651
145,active,146,"SliceKernel(base=RBF(length_scale=[0.433, 0.804]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.755]), idx=[2, 3]) + WhiteKernel(noise_level=0.0131)",0.43349225,0.80401491,1.5231023,0.7549816,0.013104635,9.0881529,0.012326725,0.009520083,0.99128253
146,active,147,"SliceKernel(base=RBF(length_scale=[0.435, 0.806]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.754]), idx=[2, 3]) + WhiteKernel(noise_level=0.0131)",0.43489279,0.80649237,1.5222009,0.75369662,0.013065986,9.6357411,0.012279278,0.009475863,0.99129084
147,active,148,"SliceKernel(base=RBF(length_scale=[0.436, 0.796]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.52, 0.753]), idx=[2, 3]) + WhiteKernel(noise_level=0.0131)",0.43582137,0.79623217,1.5163418,0.75332569,0.013132774,9.4127428,0.01227695,0.0095137429,0.99123599
148,active,149,"SliceKernel(base=RBF(length_scale=[0.431, 0.785]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.56, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.0132)",0.43098973,0.78527757,1.5612622,0.73570285,0.01319922,9.0151726,0.01226123,0.009488023,0.99120235
149,active,150,"SliceKernel(base=RBF(length_scale=[0.43, 0.796]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.56, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.0132)",0.43002451,0.795721,1.5560722,0.73486779,0.013153145,9.4868664,0.012204703,0.0094138486,0.99122485
150,active,151,"SliceKernel(base=RBF(length_scale=[0.433, 0.766]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.56, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.0134)",0.43267156,0.7661553,1.5552885,0.73542202,0.013381869,8.3763315,0.012272111,0.0094597725,0.99107225
151,active,152,"SliceKernel(base=RBF(length_scale=[0.433, 0.77]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.55, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.0133)",0.43266229,0.76995547,1.5537301,0.73572044,0.01332576,8.8690844,0.0122135,0.0093967545,0.99109892
152,active,153,"SliceKernel(base=RBF(length_scale=[0.439, 0.764]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.55, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.0138)",0.43939178,0.76431912,1.5485663,0.73476677,0.0138329,7.6211547,0.012437332,0.0095484716,0.99071409
153,active,154,"SliceKernel(base=RBF(length_scale=[0.442, 0.77]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.54, 0.733]), idx=[2, 3]) + WhiteKernel(noise_level=0.0139)",0.44180557,0.77043246,1.5417236,0.73264035,0.013864388,8.0210474,0.012427084,0.0095520543,0.99066982
