step,phase,n,kernel,dist_ls0,dist_ls1,pos_ls0,pos_ls1,noise_var,LML,train_rmse,train_mae,train_r2
84,active,85,"SliceKernel(base=RBF(length_scale=[0.37, 0.0973]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.829, 0.677]), idx=[2, 3]) + WhiteKernel(noise_level=0.00144)",0.36992665,0.097298977,0.82900624,0.67735497,0.0014404087,-39.418632,0.0028220619,0.0015668566,0.99975639
85,active,86,"SliceKernel(base=RBF(length_scale=[0.35, 0.0959]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.834, 0.679]), idx=[2, 3]) + WhiteKernel(noise_level=0.00146)",0.35043795,0.095895218,0.83434865,0.6787478,0.0014630723,-41.454234,0.0028167036,0.0015577691,0.99975497
86,active,87,"SliceKernel(base=RBF(length_scale=[0.352, 0.097]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.839, 0.684]), idx=[2, 3]) + WhiteKernel(noise_level=0.00136)",0.35235035,0.097041104,0.83856778,0.68414626,0.0013577307,-39.625891,0.0027705541,0.0015066596,0.99976543
87,active,88,"SliceKernel(base=RBF(length_scale=[0.343, 0.0977]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.845, 0.687]), idx=[2, 3]) + WhiteKernel(noise_level=0.00137)",0.34278727,0.097697808,0.84511386,0.68731589,0.00136769,-42.019674,0.0027722887,0.001504204,0.99976553
88,active,89,"SliceKernel(base=RBF(length_scale=[0.344, 0.102]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.882, 0.689]), idx=[2, 3]) + WhiteKernel(noise_level=0.00163)",0.34373975,0.10222582,0.88239957,0.68912767,0.0016255802,-40.716457,0.003166154,0.0018063182,0.99969763
89,active,90,"SliceKernel(base=RBF(length_scale=[0.345, 0.103]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.9, 0.691]), idx=[2, 3]) + WhiteKernel(noise_level=0.00164)",0.34530153,0.10262832,0.89989078,0.69090685,0.0016426944,-38.777517,0.0032852082,0.0018877491,0.99967749
90,active,91,"SliceKernel(base=RBF(length_scale=[0.357, 0.0981]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.932, 0.691]), idx=[2, 3]) + WhiteKernel(noise_level=0.00184)",0.3565428,0.098086957,0.93193954,0.69052307,0.001841176,-38.612558,0.003596714,0.0020730282,0.99961758
91,active,92,"SliceKernel(base=RBF(length_scale=[0.362, 0.0938]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.96, 0.68]), idx=[2, 3]) + WhiteKernel(noise_level=0.00218)",0.3616313,0.093817896,0.960401,0.67950739,0.0021751926,-39.150476,0.0039939671,0.0023735942,0.99952826
92,active,93,"SliceKernel(base=RBF(length_scale=[0.361, 0.092]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.949, 0.666]), idx=[2, 3]) + WhiteKernel(noise_level=0.00215)",0.36133537,0.092027217,0.94905267,0.66610981,0.0021463463,-41.158296,0.0039916335,0.0023708626,0.99954057
93,active,94,"SliceKernel(base=RBF(length_scale=[0.356, 0.0943]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.957, 0.671]), idx=[2, 3]) + WhiteKernel(noise_level=0.00213)",0.35639545,0.094290945,0.95685782,0.6714716,0.0021261189,-43.532556,0.0039923105,0.0023707219,0.99954784
94,active,95,"SliceKernel(base=RBF(length_scale=[0.352, 0.0963]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.968, 0.698]), idx=[2, 3]) + WhiteKernel(noise_level=0.00248)",0.35233227,0.096258573,0.96830315,0.69786224,0.0024775398,-43.33689,0.0044926048,0.0027557754,0.99943236
95,active,96,"SliceKernel(base=RBF(length_scale=[0.461, 0.0755]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.844, 0.423]), idx=[2, 3]) + WhiteKernel(noise_level=0.00509)",0.46122342,0.075488733,0.84421167,0.42263654,0.0050916799,-65.945792,0.0058021341,0.003363369,0.99904536
96,active,97,"SliceKernel(base=RBF(length_scale=[0.548, 0.179]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.03, 0.189]), idx=[2, 3]) + WhiteKernel(noise_level=0.00899)",0.54842594,0.17942106,1.0293251,0.18934948,0.0089927913,-81.828834,0.0070104361,0.0051157601,0.99859215
97,active,98,"SliceKernel(base=RBF(length_scale=[0.597, 0.189]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.169]), idx=[2, 3]) + WhiteKernel(noise_level=0.00741)",0.59724929,0.18897915,1.0667599,0.16854177,0.0074102858,-83.52828,0.0059532089,0.0042260569,0.99897505
98,active,99,"SliceKernel(base=RBF(length_scale=[1.74, 0.406]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.941, 0.717]), idx=[2, 3]) + WhiteKernel(noise_level=0.0657)",1.741319,0.40603568,0.94079605,0.7168832,0.06569185,-64.766594,0.037445736,0.027323011,0.95904387
99,active,100,"SliceKernel(base=RBF(length_scale=[1.74, 0.404]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.968, 0.716]), idx=[2, 3]) + WhiteKernel(noise_level=0.0649)",1.7425546,0.40432684,0.96837846,0.71620396,0.064931316,-64.568519,0.037351265,0.027261689,0.95926763
100,active,101,"SliceKernel(base=RBF(length_scale=[1.74, 0.405]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.966, 0.721]), idx=[2, 3]) + WhiteKernel(noise_level=0.0635)",1.7419065,0.40453713,0.96617142,0.72061754,0.063474417,-64.268173,0.036978531,0.026796739,0.96013975
101,active,102,"SliceKernel(base=RBF(length_scale=[1.75, 0.406]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.954, 0.72]), idx=[2, 3]) + WhiteKernel(noise_level=0.0646)",1.7540253,0.40608643,0.95439504,0.72011965,0.064640244,-65.698312,0.037147626,0.027010009,0.95943202
102,active,103,"SliceKernel(base=RBF(length_scale=[1.75, 0.408]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.939, 0.719]), idx=[2, 3]) + WhiteKernel(noise_level=0.0628)",1.7476563,0.40778826,0.93918864,0.71896073,0.062754041,-65.394086,0.036598695,0.026411182,0.96071881
103,active,104,"SliceKernel(base=RBF(length_scale=[1.75, 0.408]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.948, 0.725]), idx=[2, 3]) + WhiteKernel(noise_level=0.0618)",1.7487042,0.40757166,0.94770204,0.72524292,0.061843402,-65.062574,0.036430447,0.026188351,0.96111055
104,active,105,"SliceKernel(base=RBF(length_scale=[0.785, 0.016]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.982, 0.689]), idx=[2, 3]) + WhiteKernel(noise_level=0.0024)",0.78475847,0.01602036,0.98209442,0.68922428,0.00239611,-62.750381,0.0042210751,0.0024641847,0.99947796
105,active,106,"SliceKernel(base=RBF(length_scale=[0.506, 0.0158]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.981, 0.704]), idx=[2, 3]) + WhiteKernel(noise_level=0.00237)",0.50600947,0.015833184,0.98058602,0.70393497,0.0023745629,-65.586582,0.0041497771,0.0023997421,0.99949199
106,active,107,"SliceKernel(base=RBF(length_scale=[0.638, 0.0123]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.998, 0.687]), idx=[2, 3]) + WhiteKernel(noise_level=0.00248)",0.63789034,0.012279899,0.99810837,0.68740212,0.0024847195,-68.457037,0.004098524,0.0023250784,0.99950048
107,active,108,"SliceKernel(base=RBF(length_scale=[1.9, 0.415]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.38, 0.655]), idx=[2, 3]) + WhiteKernel(noise_level=0.075)",1.8985668,0.41524045,1.3792571,0.65528398,0.075008578,-69.235074,0.041333632,0.031620729,0.94934837
108,active,109,"SliceKernel(base=RBF(length_scale=[1.82, 0.409]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.48, 0.659]), idx=[2, 3]) + WhiteKernel(noise_level=0.0758)",1.8228443,0.40911479,1.4791053,0.65924536,0.075799531,-69.854013,0.041963784,0.032151785,0.9483962
109,active,110,"SliceKernel(base=RBF(length_scale=[1.79, 0.406]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.55, 0.661]), idx=[2, 3]) + WhiteKernel(noise_level=0.0752)",1.7869864,0.40580393,1.5454017,0.66147625,0.075246298,-69.923081,0.042124845,0.032778347,0.94851272
110,active,111,"SliceKernel(base=RBF(length_scale=[0.626, 0.0132]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.02, 0.699]), idx=[2, 3]) + WhiteKernel(noise_level=0.00238)",0.62645076,0.013208148,1.0227347,0.69870158,0.0023812343,-69.350889,0.0041471543,0.0024032122,0.99950471
111,active,112,"SliceKernel(base=RBF(length_scale=[1.91, 0.428]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.985, 0.698]), idx=[2, 3]) + WhiteKernel(noise_level=0.0713)",1.9112043,0.42756255,0.98516158,0.69796303,0.071312262,-73.701731,0.040552293,0.031195919,0.95334203
112,active,113,"SliceKernel(base=RBF(length_scale=[1.92, 0.428]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.993, 0.696]), idx=[2, 3]) + WhiteKernel(noise_level=0.0705)",1.9199774,0.42783666,0.9929975,0.69644241,0.070519541,-73.563879,0.040368877,0.03095648,0.95370882
113,active,114,"SliceKernel(base=RBF(length_scale=[1.94, 0.429]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.984, 0.717]), idx=[2, 3]) + WhiteKernel(noise_level=0.0703)",1.9361144,0.42903306,0.98357043,0.71707397,0.070302121,-73.477614,0.040532064,0.031335839,0.95354194
114,active,115,"SliceKernel(base=RBF(length_scale=[1.94, 0.429]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.986, 0.715]), idx=[2, 3]) + WhiteKernel(noise_level=0.0692)",1.941405,0.42851399,0.9861451,0.7152632,0.069221798,-73.277946,0.040225313,0.030945773,0.95417982
115,active,116,"SliceKernel(base=RBF(length_scale=[1.93, 0.432]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.981, 0.73]), idx=[2, 3]) + WhiteKernel(noise_level=0.069)",1.9290888,0.43248624,0.98067345,0.72964577,0.068999174,-73.446339,0.040361975,0.031430401,0.954084
116,active,117,"SliceKernel(base=RBF(length_scale=[1.9, 0.44]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.988, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.069)",1.9045587,0.44000083,0.98750753,0.73703721,0.068965861,-74.377289,0.040463868,0.031663532,0.95413273
117,active,118,"SliceKernel(base=RBF(length_scale=[1.91, 0.441]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.987, 0.738]), idx=[2, 3]) + WhiteKernel(noise_level=0.0676)",1.9091189,0.44139108,0.98728821,0.73760325,0.06758864,-74.134858,0.040140508,0.031282454,0.95500688
118,active,119,"SliceKernel(base=RBF(length_scale=[1.9, 0.439]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.02, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.0667)",1.900431,0.4386049,1.0166167,0.73600089,0.066736847,-73.899917,0.040102073,0.031129946,0.95539102
119,active,120,"SliceKernel(base=RBF(length_scale=[1.91, 0.44]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.02, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.0657)",1.9052811,0.43952942,1.0229371,0.73728729,0.065696251,-73.611096,0.039894172,0.030893122,0.95597747
120,active,121,"SliceKernel(base=RBF(length_scale=[1.97, 0.447]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.708]), idx=[2, 3]) + WhiteKernel(noise_level=0.0615)",1.9725408,0.4466487,1.0592429,0.70769681,0.061460918,-73.496284,0.040262578,0.03108573,0.95875252
121,active,122,"SliceKernel(base=RBF(length_scale=[1.98, 0.448]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.709]), idx=[2, 3]) + WhiteKernel(noise_level=0.0606)",1.9800941,0.44780347,1.0563623,0.7085182,0.060603557,-73.318967,0.039987161,0.030729763,0.95926452
122,active,123,"SliceKernel(base=RBF(length_scale=[1.99, 0.452]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.04, 0.714]), idx=[2, 3]) + WhiteKernel(noise_level=0.06)",1.9887296,0.45195263,1.0440724,0.71445411,0.059982564,-73.140898,0.039842904,0.030738141,0.95958101
123,active,124,"SliceKernel(base=RBF(length_scale=[1.99, 0.453]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.04, 0.716]), idx=[2, 3]) + WhiteKernel(noise_level=0.0592)",1.9949018,0.45321306,1.0350093,0.71627314,0.059155426,-73.010353,0.039545189,0.030425897,0.96010336
124,active,125,"SliceKernel(base=RBF(length_scale=[2, 0.453]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.03, 0.718]), idx=[2, 3]) + WhiteKernel(noise_level=0.0584)",2.0000907,0.45322433,1.0275723,0.71805303,0.05843681,-72.911853,0.039313283,0.030380671,0.96054006
125,active,126,"SliceKernel(base=RBF(length_scale=[2, 0.451]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.719]), idx=[2, 3]) + WhiteKernel(noise_level=0.0597)",2.0015834,0.45050133,1.0727742,0.71890196,0.059687716,-73.572893,0.039782633,0.030654354,0.95933851
126,active,127,"SliceKernel(base=RBF(length_scale=[2, 0.45]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.717]), idx=[2, 3]) + WhiteKernel(noise_level=0.0591)",1.9958918,0.45033766,1.0715289,0.71749659,0.059118189,-73.591501,0.03952051,0.03038345,0.95967821
127,active,128,"SliceKernel(base=RBF(length_scale=[2.02, 0.456]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.718]), idx=[2, 3]) + WhiteKernel(noise_level=0.0592)",2.023996,0.45589595,1.061117,0.71808469,0.059237634,-73.958347,0.039497663,0.030549777,0.95946976
128,active,129,"SliceKernel(base=RBF(length_scale=[2.03, 0.456]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.719]), idx=[2, 3]) + WhiteKernel(noise_level=0.0588)",2.0264893,0.45578566,1.0659594,0.71931109,0.058800323,-73.928934,0.039303707,0.030311416,0.95968601
129,active,130,"SliceKernel(base=RBF(length_scale=[2.03, 0.457]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.722]), idx=[2, 3]) + WhiteKernel(noise_level=0.0585)",2.032935,0.45734605,1.0721622,0.72162296,0.058539225,-74.016067,0.039191266,0.030191116,0.9597368
130,active,131,"SliceKernel(base=RBF(length_scale=[2.04, 0.456]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.0583)",2.0389116,0.45625854,1.0648108,0.728816,0.058275775,-74.115252,0.039089311,0.030203394,0.9598246
131,active,132,"SliceKernel(base=RBF(length_scale=[2.04, 0.457]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.733]), idx=[2, 3]) + WhiteKernel(noise_level=0.0582)",2.0407052,0.45666349,1.0698256,0.73271618,0.058187052,-74.242317,0.039081431,0.030251824,0.95973604
132,active,133,"SliceKernel(base=RBF(length_scale=[2.04, 0.46]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.741]), idx=[2, 3]) + WhiteKernel(noise_level=0.0585)",2.0419154,0.46049642,1.0647338,0.74112467,0.058476505,-74.613219,0.039240668,0.030547992,0.95936303
133,active,134,"SliceKernel(base=RBF(length_scale=[2.05, 0.461]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.74]), idx=[2, 3]) + WhiteKernel(noise_level=0.058)",2.0464822,0.46113105,1.0609909,0.740412,0.057994493,-74.601325,0.039011691,0.030268339,0.95964258
134,active,135,"SliceKernel(base=RBF(length_scale=[2.05, 0.461]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.05, 0.741]), idx=[2, 3]) + WhiteKernel(noise_level=0.0576)",2.0463477,0.4609788,1.0531439,0.74123066,0.05755225,-74.654059,0.038778234,0.029979265,0.95990612
135,active,136,"SliceKernel(base=RBF(length_scale=[2.05, 0.459]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.736]), idx=[2, 3]) + WhiteKernel(noise_level=0.0572)",2.0476453,0.4594712,1.0624356,0.73632715,0.057193492,-74.695809,0.038581293,0.029750097,0.9600913
136,active,137,"SliceKernel(base=RBF(length_scale=[2.07, 0.463]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.06, 0.741]), idx=[2, 3]) + WhiteKernel(noise_level=0.0575)",2.0686295,0.46337756,1.0563518,0.74138214,0.057544331,-75.151353,0.038645937,0.029911965,0.9596907
137,active,138,"SliceKernel(base=RBF(length_scale=[2.08, 0.462]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.737]), idx=[2, 3]) + WhiteKernel(noise_level=0.0576)",2.0815999,0.46193677,1.065576,0.73684338,0.057610658,-75.364069,0.038664895,0.029994835,0.95953393
138,active,139,"SliceKernel(base=RBF(length_scale=[2.08, 0.46]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.07, 0.726]), idx=[2, 3]) + WhiteKernel(noise_level=0.0573)",2.0815666,0.46021903,1.0744691,0.72648617,0.057341666,-75.528314,0.038531803,0.029872195,0.95969411
139,active,140,"SliceKernel(base=RBF(length_scale=[2.08, 0.46]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.1, 0.732]), idx=[2, 3]) + WhiteKernel(noise_level=0.0578)",2.0840312,0.45992551,1.0950647,0.73157545,0.057830846,-75.911721,0.038674257,0.030038966,0.95913481
140,active,141,"SliceKernel(base=RBF(length_scale=[0.602, 0.0983]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.02, 0.706]), idx=[2, 3]) + WhiteKernel(noise_level=0.0224)",0.60152621,0.098274903,1.0155049,0.70637074,0.02240497,-76.041294,0.019759891,0.012952675,0.98926577
141,active,142,"SliceKernel(base=RBF(length_scale=[2.06, 0.469]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.1, 0.735]), idx=[2, 3]) + WhiteKernel(noise_level=0.0568)",2.0562073,0.46890333,1.0967888,0.73463253,0.056784361,-75.310745,0.038406762,0.029732861,0.95975138
142,active,143,"SliceKernel(base=RBF(length_scale=[2.05, 0.467]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.09, 0.734]), idx=[2, 3]) + WhiteKernel(noise_level=0.0563)",2.0461205,0.46663168,1.0909927,0.7336312,0.056349093,-75.445497,0.038167695,0.029522316,0.96006465
143,active,144,"SliceKernel(base=RBF(length_scale=[2.05, 0.466]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.09, 0.728]), idx=[2, 3]) + WhiteKernel(noise_level=0.0561)",2.0454854,0.46583426,1.0906177,0.72782653,0.056067846,-75.58827,0.038005837,0.029383594,0.96024001
144,active,145,"SliceKernel(base=RBF(length_scale=[2.05, 0.465]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[1.08, 0.729]), idx=[2, 3]) + WhiteKernel(noise_level=0.0557)",2.0470899,0.46547555,1.081231,0.7290799,0.05574615,-75.683944,0.037806572,0.029121442,0.96042947
145,active,146,"SliceKernel(base=RBF(length_scale=[0.251, 0.0168]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.875, 0.749]), idx=[2, 3]) + WhiteKernel(noise_level=0.00209)",0.25078249,0.016755995,0.87521704,0.7490801,0.0020943135,-59.269854,0.0046504213,0.0029948915,0.99939736
146,active,147,"SliceKernel(base=RBF(length_scale=[0.243, 0.0169]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.878, 0.75]), idx=[2, 3]) + WhiteKernel(noise_level=0.00209)",0.24308991,0.016883862,0.87775717,0.75049075,0.0020886667,-60.995455,0.0046304581,0.0029732481,0.99940369
147,active,148,"SliceKernel(base=RBF(length_scale=[0.235, 0.0169]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.882, 0.751]), idx=[2, 3]) + WhiteKernel(noise_level=0.00209)",0.2345416,0.016948853,0.88170131,0.75084478,0.0020894257,-62.651646,0.0046150912,0.002955022,0.99940761
148,active,149,"SliceKernel(base=RBF(length_scale=[0.234, 0.017]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.86, 0.751]), idx=[2, 3]) + WhiteKernel(noise_level=0.0021)",0.23383002,0.017000241,0.86018878,0.75134384,0.0020987786,-64.152583,0.0046116621,0.0029510304,0.99940768
149,active,150,"SliceKernel(base=RBF(length_scale=[0.228, 0.0171]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.862, 0.755]), idx=[2, 3]) + WhiteKernel(noise_level=0.00209)",0.22780365,0.01714715,0.86206125,0.75463432,0.002085604,-65.78071,0.0045936672,0.0029299453,0.99941579
150,active,151,"SliceKernel(base=RBF(length_scale=[0.223, 0.0174]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.855, 0.758]), idx=[2, 3]) + WhiteKernel(noise_level=0.00209)",0.22305483,0.017421067,0.85475464,0.75797329,0.0020887764,-66.083087,0.004575956,0.0029076856,0.99941777
151,active,152,"SliceKernel(base=RBF(length_scale=[0.214, 0.0174]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.858, 0.758]), idx=[2, 3]) + WhiteKernel(noise_level=0.0021)",0.21417838,0.017360035,0.85843183,0.75828626,0.0020980948,-67.642892,0.0045647518,0.0028923101,0.9994188
152,active,153,"SliceKernel(base=RBF(length_scale=[0.208, 0.0173]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.86, 0.759]), idx=[2, 3]) + WhiteKernel(noise_level=0.00211)",0.20766908,0.017314453,0.86016498,0.75911114,0.0021066955,-69.171157,0.0045452816,0.002871735,0.99942088
153,active,154,"SliceKernel(base=RBF(length_scale=[0.203, 0.0174]), idx=[0, 1]) + SliceKernel(base=RBF(length_scale=[0.863, 0.76]), idx=[2, 3]) + WhiteKernel(noise_level=0.0021)",0.20290764,0.017431453,0.86269512,0.76023832,0.0020996083,-70.69061,0.0045256395,0.0028516092,0.99942722
